tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,breed,conf,favorite_count,retweet_count,retweeted_status,rating
667073648344346624,2015-11-18 20:15:26,Twitter for iPhone,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,https://twitter.com/dog_rates/status/667073648344346624/photo/1,10,10,dave,None,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,chihuahua,0.483682,405.0,124.0,Not a Retweet,1.0
667090893657276420,2015-11-18 21:23:57,Twitter for iPhone,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,https://twitter.com/dog_rates/status/667090893657276420/photo/1,7,10,clybe,None,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,chihuahua,0.959514,336.0,129.0,Not a Retweet,0.7
667119796878725120,2015-11-18 23:18:48,Twitter for iPhone,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,https://twitter.com/dog_rates/status/667119796878725120/photo/1,10,10,gabe,None,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,pembroke,0.741563,331.0,128.0,Not a Retweet,1.0
667138269671505920,2015-11-19 00:32:12,Twitter for iPhone,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,https://twitter.com/dog_rates/status/667138269671505920/photo/1,10,10,none,None,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,west highland white terrier,0.747713,4638.0,2238.0,Not a Retweet,1.0
667152164079423490,2015-11-19 01:27:25,Twitter for iPhone,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,https://twitter.com/dog_rates/status/667152164079423490/photo/1,12,10,pipsy,None,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,toy poodle,0.535411,48127.0,17345.0,Not a Retweet,1.2
667160273090932737,2015-11-19 01:59:39,Twitter for iPhone,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,https://twitter.com/dog_rates/status/667160273090932737/photo/1,11,10,bradlay,None,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,golden retriever,0.471351,259.0,62.0,Not a Retweet,1.1
667165590075940865,2015-11-19 02:20:46,Twitter for iPhone,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,https://twitter.com/dog_rates/status/667165590075940865/photo/1,10,10,churlie,None,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,miniature pinscher,0.140173,2712.0,1154.0,Not a Retweet,1.0
667171260800061440,2015-11-19 02:43:18,Twitter for iPhone,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,https://twitter.com/dog_rates/status/667171260800061440/photo/1,10,10,kenneth,None,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,giant schnauzer,0.8412649999999999,222.0,91.0,Not a Retweet,1.0
667174963120574464,2015-11-19 02:58:01,Twitter for iPhone,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",https://twitter.com/dog_rates/status/667174963120574464/photo/1,9,10,clarence,None,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,toy poodle,0.266437,246.0,84.0,Not a Retweet,0.9
667176164155375616,2015-11-19 03:02:47,Twitter for iPhone,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,https://twitter.com/dog_rates/status/667176164155375616/photo/1,4,10,none,None,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,soft-coated wheaten terrier,0.318981,613.0,466.0,Not a Retweet,0.4
667177989038297088,2015-11-19 03:10:02,Twitter for iPhone,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,https://twitter.com/dog_rates/status/667177989038297088/photo/1,8,10,a,None,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,vizsla,0.25924899999999995,192.0,55.0,Not a Retweet,0.8
667182792070062081,2015-11-19 03:29:07,Twitter for iPhone,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,https://twitter.com/dog_rates/status/667182792070062081/photo/1,10,10,timison,None,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,golden retriever,0.949892,14430.0,6292.0,Not a Retweet,1.0
667192066997374976,2015-11-19 04:05:59,Twitter for iPhone,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,https://twitter.com/dog_rates/status/667192066997374976/photo/1,12,10,none,None,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,rottweiler,0.28364,390.0,109.0,Not a Retweet,1.2
667200525029539841,2015-11-19 04:39:35,Twitter for iPhone,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,https://twitter.com/dog_rates/status/667200525029539841/photo/1,11,10,joshwa,None,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,siberian husky,0.694904,621.0,263.0,Not a Retweet,1.1
667211855547486208,2015-11-19 05:24:37,Twitter for iPhone,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,https://twitter.com/dog_rates/status/667211855547486208/photo/1,9,10,genevieve,None,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,golden retriever,0.462556,498.0,245.0,Not a Retweet,0.9
667393430834667520,2015-11-19 17:26:08,Twitter for iPhone,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,https://twitter.com/dog_rates/status/667393430834667520/photo/1,8,10,fwed,None,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,papillon,0.557009,198.0,58.0,Not a Retweet,0.8
667405339315146752,2015-11-19 18:13:27,Twitter for iPhone,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,https://twitter.com/dog_rates/status/667405339315146752/photo/1,7,10,biden,None,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,saint bernard,0.381377,471.0,221.0,Not a Retweet,0.7
667435689202614272,2015-11-19 20:14:03,Twitter for iPhone,Ermergerd 12/10 https://t.co/PQni2sjPsm,https://twitter.com/dog_rates/status/667435689202614272/photo/1,12,10,none,None,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,rottweiler,0.999091,307.0,84.0,Not a Retweet,1.2
667455448082227200,2015-11-19 21:32:34,Twitter Web Client,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s https://t.co/uLzRi1drVK,https://twitter.com/dog_rates/status/667455448082227200/photo/1,7,10,reese,None,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,tibetan terrier,0.676376,194.0,60.0,Not a Retweet,0.7
666835007768551424,2015-11-18 04:27:09,Twitter for iPhone,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,https://twitter.com/dog_rates/status/666835007768551424/photo/1,10,10,none,None,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,airedale,0.448459,217.0,80.0,Not a Retweet,1.0
668113020489474048,2015-11-21 17:05:31,Twitter for iPhone,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,https://twitter.com/dog_rates/status/668113020489474048/photo/1,6,10,alfie,None,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,pembroke,0.548896,675.0,250.0,Not a Retweet,0.6
668171859951755264,2015-11-21 20:59:20,Twitter for iPhone,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,https://twitter.com/dog_rates/status/668171859951755264/photo/1,7,10,a,None,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,chihuahua,0.664834,502.0,201.0,Not a Retweet,0.7
668190681446379520,2015-11-21 22:14:07,Twitter for iPhone,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,https://twitter.com/dog_rates/status/668190681446379520/photo/1,12,10,skittles,None,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,blenheim spaniel,0.958402,663.0,200.0,Not a Retweet,1.2
668204964695683073,2015-11-21 23:10:52,Twitter for iPhone,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,https://twitter.com/dog_rates/status/668204964695683073/photo/1,8,10,ron,None,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,labrador retriever,0.65518,559.0,200.0,Not a Retweet,0.8
668221241640230912,2015-11-22 00:15:33,Twitter for iPhone,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,https://twitter.com/dog_rates/status/668221241640230912/photo/1,10,10,none,None,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,chow,0.395101,517.0,203.0,Not a Retweet,1.0
668237644992782336,2015-11-22 01:20:44,Twitter for iPhone,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,https://twitter.com/dog_rates/status/668237644992782336/photo/1,10,10,torque,None,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,chow,0.8093199999999999,6320.0,2918.0,Not a Retweet,1.0
668256321989451776,2015-11-22 02:34:57,Twitter for iPhone,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,https://twitter.com/dog_rates/status/668256321989451776/photo/1,13,10,jareld,None,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,pembroke,0.0944294,1326.0,636.0,Not a Retweet,1.3
666826780179869698,2015-11-18 03:54:28,Twitter for iPhone,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,https://twitter.com/dog_rates/status/666826780179869698/photo/1,12,10,none,None,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,maltese dog,0.359383,255.0,97.0,Not a Retweet,1.2
666817836334096384,2015-11-18 03:18:55,Twitter for iPhone,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,https://twitter.com/dog_rates/status/666817836334096384/photo/1,9,10,jeph,None,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,miniature schnauzer,0.496953,521.0,252.0,Not a Retweet,0.9
666804364988780544,2015-11-18 02:25:23,Twitter for iPhone,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,https://twitter.com/dog_rates/status/666804364988780544/photo/1,8,10,jockson,None,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,english setter,0.32879200000000003,242.0,94.0,Not a Retweet,0.8
668248472370458624,2015-11-22 02:03:45,Twitter for iPhone,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,https://twitter.com/dog_rates/status/668248472370458624/photo/1,8,10,bisquick,None,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,chihuahua,0.7345470000000001,1013.0,501.0,Not a Retweet,0.8
666273097616637952,2015-11-16 15:14:19,Twitter for iPhone,Can take selfies 11/10 https://t.co/ws2AMaNwPW,https://twitter.com/dog_rates/status/666273097616637952/photo/1,11,10,none,None,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg,italian greyhound,0.176053,174.0,76.0,Not a Retweet,1.1
666287406224695296,2015-11-16 16:11:11,Twitter for iPhone,This is an Albanian 3 1/2 legged  Episcopalian. Loves well-polished hardwood flooring. Penis on the collar. 9/10 https://t.co/d9NcXFKwLv,https://twitter.com/dog_rates/status/666287406224695296/photo/1,1,2,an,None,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,maltese dog,0.8575309999999999,146.0,64.0,Not a Retweet,0.5
666337882303524864,2015-11-16 19:31:45,Twitter for iPhone,This is an extremely rare horned Parthenon. Not amused. Wears shoes. Overall very nice. 9/10 would pet aggressively https://t.co/QpRjllzWAL,https://twitter.com/dog_rates/status/666337882303524864/photo/1,9,10,an,None,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,newfoundland,0.278407,195.0,90.0,Not a Retweet,0.9
666345417576210432,2015-11-16 20:01:42,Twitter for iPhone,Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10 https://t.co/VFKG1vxGjB,https://twitter.com/dog_rates/status/666345417576210432/photo/1,10,10,none,None,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,golden retriever,0.8587440000000001,288.0,133.0,Not a Retweet,1.0
666353288456101888,2015-11-16 20:32:58,Twitter for iPhone,Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet. 8/10 https://t.co/tltQ5w9aUO,https://twitter.com/dog_rates/status/666353288456101888/photo/1,8,10,none,None,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,malamute,0.33687399999999995,217.0,71.0,Not a Retweet,0.8
666373753744588802,2015-11-16 21:54:18,Twitter for iPhone,Those are sunglasses and a jean jacket. 11/10 dog cool af https://t.co/uHXrPkUEyl,https://twitter.com/dog_rates/status/666373753744588802/photo/1,11,10,none,None,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,soft-coated wheaten terrier,0.326467,186.0,92.0,Not a Retweet,1.1
666396247373291520,2015-11-16 23:23:41,Twitter for iPhone,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10 https://t.co/Dc7b0E8qFE,https://twitter.com/dog_rates/status/666396247373291520/photo/1,9,10,none,None,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,chihuahua,0.978108,166.0,84.0,Not a Retweet,0.9
666407126856765440,2015-11-17 00:06:54,Twitter for iPhone,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,https://twitter.com/dog_rates/status/666407126856765440/photo/1,7,10,a,None,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,black-and-tan coonhound,0.529139,107.0,40.0,Not a Retweet,0.7
666418789513326592,2015-11-17 00:53:15,Twitter for iPhone,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10 https://t.co/qXpcwENTvn,https://twitter.com/dog_rates/status/666418789513326592/photo/1,10,10,walter,None,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,toy terrier,0.14968,124.0,45.0,Not a Retweet,1.0
666421158376562688,2015-11-17 01:02:40,Twitter for iPhone,*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,https://twitter.com/dog_rates/status/666421158376562688/photo/1,12,10,none,None,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,blenheim spaniel,0.906777,316.0,111.0,Not a Retweet,1.2
666428276349472768,2015-11-17 01:30:57,Twitter for iPhone,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with https://t.co/NMQq6HIglK,https://twitter.com/dog_rates/status/666428276349472768/photo/1,7,10,none,None,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,pembroke,0.371361,165.0,83.0,Not a Retweet,0.7
666430724426358785,2015-11-17 01:40:41,Twitter for iPhone,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10 https://t.co/yECbFrSArM,https://twitter.com/dog_rates/status/666430724426358785/photo/1,6,10,none,None,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,irish terrier,0.104109,316.0,196.0,Not a Retweet,0.6
666435652385423360,2015-11-17 02:00:15,Twitter for iPhone,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10 https://t.co/GlFZPzqcEU",https://twitter.com/dog_rates/status/666435652385423360/photo/1,10,10,none,None,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,chesapeake bay retriever,0.18413,165.0,53.0,Not a Retweet,1.0
